"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.age","Answer.comments","Answer.e1","Answer.e1_comment","Answer.e1_success","Answer.e2","Answer.e2_comment","Answer.e2_success","Answer.e3","Answer.e3_comment","Answer.e3_success","Answer.gender","Answer.nativelang","Approve","Reject"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","224GW40SPW1I3SV1PMVJBNABEFDD0G","A1C66G49EBZR5K","Submitted","Tue Oct 09 07:04:48 GMT 2012","Tue Oct 09 07:10:13 GMT 2012","Tue Oct 16 00:10:13 PDT 2012","","","","325","100% (1/1)","100% (1/1)","0% (0/0)","28","","sad","","yes","excited","","yes","worrying","","yes","male","english"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","22NQ8H88MQU61B2WM891ZXX4IMHS91","A2WNW8A4MOR7T7","Submitted","Tue Oct 09 06:58:09 GMT 2012","Tue Oct 09 07:12:45 GMT 2012","Tue Oct 16 00:12:45 PDT 2012","","","","876","0% (0/0)","0% (0/0)","0% (0/0)","48","fun game should make an app out of it.","love","took awile","yes","pissed","did good here","yes","melancholy","hard time with melancholy which is a kinda happy/sad emotion if that makes sense.","no","male","english"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","291RNDWIOV1SNY1O4P7U93YD7CLHWV","A2HR0RDZ9JPGWF","Submitted","Tue Oct 09 06:59:01 GMT 2012","Tue Oct 09 07:09:06 GMT 2012","Tue Oct 16 00:09:06 PDT 2012","","","","605","100% (2/2)","100% (2/2)","100% (1/1)","26","","angry","The computer guessed it very quickly.","yes","frustrated","This one took longer. It asked me if it's an emotion someone feels before a screening. I don't know what that means.","yes","elated","This computer guessed ""euphoria"" which I think is a synonym for elation.","yes","female","english"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","2ABG5TYMNCWYRAN00OJSPX11RSLNJF","ALML8V38FDV0","Submitted","Tue Oct 09 07:02:32 GMT 2012","Tue Oct 09 07:11:27 GMT 2012","Tue Oct 16 00:11:27 PDT 2012","","","","535","0% (0/0)","0% (0/0)","0% (0/0)","47","","angry","","yes","despair","","yes","ambivalent","","no","F","Thai"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","2B4STMOFXRDSKOQM5U4N5JFM958UR6","A1PAR1TMKFPKQE","Submitted","Tue Oct 09 06:58:46 GMT 2012","Tue Oct 09 07:17:39 GMT 2012","Tue Oct 16 00:17:39 PDT 2012","","","","1133","0% (0/0)","0% (0/0)","0% (0/0)","48","This is fair pay in my humble opinion. Thank you for asking.","angry","I told it that it was similar to something mentioned, but it jumped back to an earlier remark. I said that wasn't what I marked as similar. Hence it started going off track, and never could catch the word.","no","happy","Guessed fairly quickly. It used a form of the word happy by asking hapiness. I responded that was the answer, but it didn't recognize that I had just told it that it was correct. It asked two more questions till it seemed to understand it was happy.","yes","love","Got it fairly quickly. I thought it would be more difficult to describe love, but the game doesn't agree (lol).","yes","F","English"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","2O8DHDM25L8IPTDHXD5ZEOE4Y06PFB","A3MX3B18SLTNQK","Submitted","Tue Oct 09 07:33:17 GMT 2012","Tue Oct 09 07:47:42 GMT 2012","Tue Oct 16 00:47:42 PDT 2012","","","","865","0% (0/0)","0% (0/0)","0% (0/0)","24","","happy","I might have said the wrong thing on one answer leading it away from the word.","no","frustrated","","yes","exasterbaited","","no","male","english"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","2UHFE4EGDHDMIBZT95EZ46HE7AMKAR","A1526SH1HLRE53","Submitted","Tue Oct 09 07:03:40 GMT 2012","Tue Oct 09 07:14:02 GMT 2012","Tue Oct 16 00:14:02 PDT 2012","","","","622","0% (0/0)","0% (0/0)","0% (0/0)","28","","mad","it answered angry , i considered it close enough","yes","nervous","i typed nercous on accident, but it was nervous","no","lonley","","no","male","english"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","2WBUNU8LZ6R7GMJC0448R3VEF0QK4G","A28JN60WALXX8G","Submitted","Tue Oct 09 07:01:30 GMT 2012","Tue Oct 09 07:13:30 GMT 2012","Tue Oct 16 00:13:30 PDT 2012","","","","720","0% (0/0)","0% (0/0)","0% (0/0)","29","The pay is MORE then fair.","happy","no comments.","yes","joyous","I thought it would get it. Close but not quite there.","No","avarice","It got really close again. But couldn't guess it.","no","male","English"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","2XIYN5F3Q0JGLZC7E8NYJ49FHWQFBF","AIX7FBCKAP7B0","Submitted","Tue Oct 09 07:06:02 GMT 2012","Tue Oct 09 07:13:14 GMT 2012","Tue Oct 16 00:13:14 PDT 2012","","","","432","0% (0/0)","0% (0/0)","0% (0/0)","40","","happy","","Yes","depressed","","Yes","stressed","","No","Male","English"
"2OVZKPFE4EGDXJ0NWHZIHNZW89LH7C","2X8L6VCPWZ9R3JA3FRSSFSN3DVU9O4","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 06:57:53 GMT 2012","11","BatchId:929670;","3600","604800","Tue Oct 23 06:57:53 GMT 2012","","","2XXF3Q0JG5TY2TQHP7V9N9SS0LVIE9","A321UTTHJSC5PO","Rejected","Tue Oct 09 07:01:52 GMT 2012","Tue Oct 09 07:17:39 GMT 2012","Tue Oct 16 00:17:39 PDT 2012","","Tue Oct 09 00:32:13 PDT 2012","sorry, you did not follow the instructions and you did not fill out your native language.","947","0% (0/1)","0% (0/1)","0% (0/1)","65","fun!","easy","none","no","medium","none","no","difficult","no","no","Male",""
