"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.age","Answer.comments","Answer.e1","Answer.e1_comment","Answer.e1_success","Answer.e2","Answer.e2_comment","Answer.e2_success","Answer.e3","Answer.e3_comment","Answer.e3_success","Answer.gender","Answer.nativelang","Approve","Reject"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","2418JHSTLB3LGLP40EFBREJRM05SGN","A3OZ288I9CBLWF","Submitted","Tue Oct 09 15:30:32 GMT 2012","Tue Oct 09 15:46:31 GMT 2012","Tue Oct 16 08:46:31 PDT 2012","","","","959","0% (0/0)","0% (0/0)","0% (0/0)","31","This was a lot of fun. Thanks","happy","","yes","overjoyed","I will say that Misery is a hard emotion to guess.","no","elated","Aggravated is a hard one to guess to.","no","Female","English"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","25GX7H57DZKPVKIZ798DU25LGN0B15","A2AM7E3V1FJZDA","Submitted","Tue Oct 09 15:30:44 GMT 2012","Tue Oct 09 15:41:28 GMT 2012","Tue Oct 16 08:41:28 PDT 2012","","","","644","0% (0/0)","0% (0/0)","0% (0/0)","27","n/a","sad","","yes","nostalgic","it was hard to decide whether notalgia was a happy or sad emotion (more bittersweet, i would say)","no","mischievious","it was hard to answer yes or no questions for this emotion","no","Male","english"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","26UDIPDOBDDPOVXHBQ4DGXMBBVUB02","A370MPTHYDCDKX","Submitted","Tue Oct 09 15:30:30 GMT 2012","Tue Oct 09 15:56:37 GMT 2012","Tue Oct 16 08:56:37 PDT 2012","","","","1567","0% (0/0)","0% (0/0)","0% (0/0)","31","the pay is fine, just get rid of the swear word, American English dammit is a swear.","sad","it took a little while","yes","confused","it guessed it quickly","yes","unsure","it said dammit, at the end. that is not professional at all.","no","f","english"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","2CFJKM05BMJTANCHTCKPHRA70ANDI6","A21WM0TU34VX0H","Submitted","Tue Oct 09 15:31:25 GMT 2012","Tue Oct 09 15:40:34 GMT 2012","Tue Oct 16 08:40:34 PDT 2012","","","","549","0% (0/0)","0% (0/0)","0% (0/0)","57","","love","","yes","indifference","It guessed ""tired"" which I thought was close enough.","yes","angst","It guessed ""fear"" which is basically the same thing.","yes","Male","English"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","2D9VWAVKI62NZWGMYYQ9HQH6JPCIQG","A34FJBQDKVH8SR","Submitted","Tue Oct 09 15:31:24 GMT 2012","Tue Oct 09 15:43:15 GMT 2012","Tue Oct 16 08:43:15 PDT 2012","","","","711","100% (1/1)","100% (1/1)","100% (1/1)","42","This was fun.","angry","The computer was very efficient in accomplishing this task.","yes","courageous","The computer might not have been programmed to acknowledge this emotion.","no","patient","The computer was not able to pinpoint this emotion.","no","Male","English"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","2DC4F0OHOVR1KOB5FYC9AHEC4FY34K","A11PPYNPNVNYUA","Submitted","Tue Oct 09 15:31:32 GMT 2012","Tue Oct 09 15:43:45 GMT 2012","Tue Oct 16 08:43:45 PDT 2012","","","","733","0% (0/0)","0% (0/0)","0% (0/0)","32","The pay was fair for the amount of work required, no concerns there.","love","Computer asked if it was directed at another person, and I said yes, and it guessed happiness.","no","hate","Not on this one","no","despise","Some of the questions still have the numbers in front of them (can't remember question, but still had 11) at the front)","no","male","English"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","2N5P8PJWKUDDO30WUMU970B62YG8J8","AND6DQZ62U6VV","Submitted","Tue Oct 09 15:31:25 GMT 2012","Tue Oct 09 15:44:39 GMT 2012","Tue Oct 16 08:44:39 PDT 2012","","","","794","0% (0/0)","0% (0/0)","0% (0/0)","29","","happy","","yes","jealousy","","yes","Inspired","","no","male","english"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","2NXNQYN5F3Q0ZMJEPIEC4YB4HK0D9N","A2XM6C78S9L8UG","Submitted","Tue Oct 09 15:31:07 GMT 2012","Tue Oct 09 15:48:05 GMT 2012","Tue Oct 16 08:48:05 PDT 2012","","","","1018","100% (1/1)","100% (1/1)","100% (1/1)","39","MTurk worker A2XM6C78S9L8UG","love","","yes","anxiety","on the 20th question!","yes","euphoria","impressed!!!","yes","male","english"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","2R6CWA6X3YOCSLEXG1BXXTINQNOONU","A1S5W9N861BFLD","Submitted","Tue Oct 09 15:31:25 GMT 2012","Tue Oct 09 15:46:24 GMT 2012","Tue Oct 16 08:46:24 PDT 2012","","","","899","0% (0/0)","0% (0/0)","0% (0/0)","46","Keep up the good work.","happy","fun","yes","frustrated","very quick guess","yes","exhuberant","Came very close with question 15","no","male","English"
"2OMJ79KQW6183AKFOB3DC5XCGL6LJ6","23S9O9Z6KW4Z2GD28NILNQ0ONPA4D7","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.25","Tue Oct 09 15:29:35 GMT 2012","10","BatchId:929919;","3600","604800","Tue Oct 23 15:29:35 GMT 2012","","","2U4J011K274JNFYBN2S8V46U5K4BDW","A3PZIVRF1FTKI8","Submitted","Tue Oct 09 15:31:51 GMT 2012","Tue Oct 09 15:40:52 GMT 2012","Tue Oct 16 08:40:52 PDT 2012","","","","541","0% (0/0)","0% (0/0)","0% (0/0)","28","Great interactive survey, thanks for the survey opportunity!","Happiness","No comments, this one was pretty straight forward.","Yes","joyful","","No","morose","I liked the humor in the computer's responses.","No","Female","English"
