"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.age","Answer.comments","Answer.e1","Answer.e1_comment","Answer.e1_success","Answer.e2","Answer.e2_comment","Answer.e2_success","Answer.e3","Answer.e3_comment","Answer.e3_success","Answer.gender","Answer.nativelang","Approve","Reject"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","21KQV66RLPHI99VGN6MKQ62NQ2ME6C","AA7IUKNPM8ED2","Approved","Wed Sep 26 04:22:52 GMT 2012","Wed Sep 26 04:30:08 GMT 2012","Tue Oct 02 21:30:08 PDT 2012","Tue Sep 25 21:53:52 PDT 2012","","","436","100% (1/1)","100% (1/1)","100% (1/1)","36","Interesting project!","Happy","Feeling it on my birthday gave it away!  ""Happiness"" was the guess, I had ""Happy"".","yes","Loving","Positive, happy, directed at another person - ""Love"" was the guess, I had ""Loving""","yes","Resentful","angry, sad, frustrated - close, but not exactly the ""Resentful"" I was looking for","no","Male","English"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","24MU00OQKKA4YO6TJYL2E80E3CVXXX","A33L61XKPX76DB","Approved","Wed Sep 26 04:19:47 GMT 2012","Wed Sep 26 04:26:34 GMT 2012","Tue Oct 02 21:26:34 PDT 2012","Tue Sep 25 21:53:52 PDT 2012","","","407","100% (1/1)","100% (1/1)","100% (1/1)","25","","sadness","","yes","fear","","yes","melancholy","","no","male","english"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","273AT2D5NQYNLLHBRF751YMNJ8H84L","A34ZHROFSVEF6V","Approved","Wed Sep 26 04:20:24 GMT 2012","Wed Sep 26 04:32:45 GMT 2012","Tue Oct 02 21:32:45 PDT 2012","Tue Sep 25 21:53:52 PDT 2012","","","741","100% (1/1)","100% (1/1)","100% (1/1)","42","I'm not sure conflicted was really a fair choice.","Angry","6 questions","Yes","Confused","10 questions","yes","Conflicted","It didn't get it.","no","Male","English"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","27MLRGNTBJ3M2JBQ6LYNE2KHIL68U9","AYSX5GNO640MZ","Approved","Wed Sep 26 04:20:41 GMT 2012","Wed Sep 26 04:30:10 GMT 2012","Tue Oct 02 21:30:10 PDT 2012","Tue Sep 25 21:53:52 PDT 2012","","","569","100% (1/1)","100% (1/1)","100% (1/1)","25","the computer did a good job resentment was a hard one.","anger","he got it on the 19th question. Their was also a question early on the said is it like anger","yes","love","he got it on the 7th guess","yes","resentment","he did not gues it after 20 question but made a lot of guesses.","resentment","Male","English"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","2IHJWKUDD8XMR94O0VRBEUTOD5OMBU","A2SYRFPPV9WDEG","Approved","Wed Sep 26 04:24:05 GMT 2012","Wed Sep 26 04:45:36 GMT 2012","Tue Oct 02 21:45:36 PDT 2012","Tue Sep 25 21:53:52 PDT 2012","","","1291","100% (5/5)","100% (5/5)","100% (3/3)","31","","Angry","I guess Anger was pretty simple because it guessed it in a few questions.","Yes","Envy","It guessed envy fairly quickly so I don't know if that means its not a medium emotion or not.","Yes","Pity","It wasn't able to guess Pity.","No","Male","English"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","2MFHMVHVKCJ0H7YNY0A7HKQWDDS46W","A1RYJ9XER0P7P8","Approved","Wed Sep 26 04:22:19 GMT 2012","Wed Sep 26 04:39:19 GMT 2012","Tue Oct 02 21:39:19 PDT 2012","Tue Sep 25 21:53:53 PDT 2012","","","1020","100% (1/1)","100% (1/1)","100% (1/1)","30","","sad","","yes","angry","","yes","depressed","","yes","Female","English"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","2OJSQV66RLPHYZH2MS1VSI62UV9D51","A3KCT51PDCLUFD","Approved","Wed Sep 26 04:19:35 GMT 2012","Wed Sep 26 04:25:14 GMT 2012","Tue Oct 02 21:25:14 PDT 2012","Tue Sep 25 21:53:53 PDT 2012","","","339","100% (2/2)","100% (2/2)","100% (2/2)","23","Interesting stuff.","Happy","Got it on #17!","Yes","Outraged","Wasn't even close","No","Aversion","It came close with disgust, just didn't get close enough","No","Male","English"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","2RNKCJ011K27KPLUBMN698N4D6HB9K","AR3X3ZI8S2TNS","Approved","Wed Sep 26 04:20:53 GMT 2012","Wed Sep 26 04:28:46 GMT 2012","Tue Oct 02 21:28:46 PDT 2012","Tue Sep 25 21:53:53 PDT 2012","","","473","100% (1/1)","100% (1/1)","100% (1/1)","31","","sad","","yes","elated","","no","infuriated","","no","female","english"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","2UA62NJQ2172FFNB822KTCVEI6KWOY","A1YO03P3SSC7CD","Approved","Wed Sep 26 04:22:20 GMT 2012","Wed Sep 26 04:28:55 GMT 2012","Tue Oct 02 21:28:55 PDT 2012","Tue Sep 25 21:53:53 PDT 2012","","","395","100% (1/1)","100% (1/1)","100% (1/1)","30","","happy","","No","confused","","yes","quixotic","","No","Female","English"
"24VWIOV1S7SNJJ71LXUYLZ8NABOKZH","24YF3Q0JG5TY2TQHP7V9N9SSSJ2IEJ","Emotion Twenty Questions","Pick and emotion and the computer will try to guess it","games, emotions, AI, chatbots, natural language processing, surveys,","$1.75","Wed Sep 26 04:17:50 GMT 2012","10","BatchId:918793;","3600","604800","Wed Oct 10 04:17:50 GMT 2012","","","2UFQY2RCJK63F1SO8NRK2IAQGV4U5S","A42HOWK7GR37J","Approved","Wed Sep 26 04:19:48 GMT 2012","Wed Sep 26 04:30:11 GMT 2012","Tue Oct 02 21:30:11 PDT 2012","Tue Sep 25 21:53:53 PDT 2012","","","623","100% (1/1)","100% (1/1)","100% (1/1)","27","Everything worked perfectly. Cool program.","happiness","","yes","disgust","","yes","frustration","","yes","male","English"
